file,code,name,unit,freq,agg
CO_Q,TK99F2080679BCQ00000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/全規模/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/全産業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1000679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1020679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_繊維（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1030679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_木材・木製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1050679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_紙・パルプ（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1060679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_化学（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1070679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_石油・石炭製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1100679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_窯業・土石製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1110679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_鉄鋼（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1120679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_非鉄金属（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1010679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_食料品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1130679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_金属製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1149679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_はん用・生産用・業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1141679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__はん用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1142679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__生産用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1143679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1150679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_電気機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1160679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1185679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__造船・重機、その他輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1180679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__自動車（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1500679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_その他製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3030679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_素材業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3040679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_加工業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2000679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/非製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2011679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_建設（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2019679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_不動産・物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2012679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__不動産（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2090679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2020679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_卸・小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2021679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__卸売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2024679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2040679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_運輸・郵便（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2059679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2050679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2051679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__情報サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2052679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/__その他情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2060679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_電気・ガス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2081679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_対事業所サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2082679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_対個人サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2100679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_宿泊・飲食サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2500679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_鉱業・採石業・砂利採取業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1140679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080679BCQ01000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/大企業/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/全産業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1000679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1020679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_繊維（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1030679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_木材・木製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1050679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_紙・パルプ（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1060679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_化学（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1070679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_石油・石炭製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1100679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_窯業・土石製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1110679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_鉄鋼（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1120679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_非鉄金属（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1010679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_食料品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1130679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_金属製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1149679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_はん用・生産用・業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1141679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__はん用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1142679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__生産用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1143679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1150679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_電気機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1160679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1185679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__造船・重機、その他輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1180679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__自動車（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1500679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_その他製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3030679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_素材業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3040679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_加工業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2000679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/非製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2011679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_建設（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2019679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_不動産・物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2012679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__不動産（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2090679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2020679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_卸・小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2021679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__卸売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2024679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2040679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_運輸・郵便（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2059679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2050679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2051679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__情報サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2052679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/__その他情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2060679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_電気・ガス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2081679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_対事業所サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2082679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_対個人サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2100679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_宿泊・飲食サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2500679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_鉱業・採石業・砂利採取業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1140679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080679BCQ02000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中堅企業/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/全産業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1000679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1020679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_繊維（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1030679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_木材・木製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1050679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_紙・パルプ（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1060679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_化学（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1070679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_石油・石炭製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1100679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_窯業・土石製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1110679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_鉄鋼（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1120679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_非鉄金属（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1010679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_食料品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1130679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_金属製品（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1149679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_はん用・生産用・業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1141679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__はん用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1142679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__生産用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1143679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__業務用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1150679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_電気機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1160679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1185679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__造船・重機、その他輸送用機械（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1180679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__自動車（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1500679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_その他製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3030679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_素材業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F3040679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_加工業種（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2000679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/非製造業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2011679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_建設（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2019679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_不動産・物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2012679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__不動産（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2090679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__物品賃貸（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2020679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_卸・小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2021679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__卸売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2024679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__小売（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2040679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_運輸・郵便（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2059679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2050679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2051679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__情報サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2052679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/__その他情報通信（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2060679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_電気・ガス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2081679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_対事業所サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2082679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_対個人サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2100679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_宿泊・飲食サービス（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2500679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_鉱業・採石業・砂利採取業（2013年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1140679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080679BCQ03000,（更新停止）CP発行環境（全企業ベース）/有効回答社数/中小企業/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000102BCQ00000,売上高/有効回答社数/全規模/全産業,社,QUARTERLY,last
CO_Q,TK99F1000102BCQ00000,売上高/有効回答社数/全規模/製造業,社,QUARTERLY,last
CO_Q,TK99F1020102BCQ00000,売上高/有効回答社数/全規模/_繊維,社,QUARTERLY,last
CO_Q,TK99F1030102BCQ00000,売上高/有効回答社数/全規模/_木材・木製品,社,QUARTERLY,last
CO_Q,TK99F1050102BCQ00000,売上高/有効回答社数/全規模/_紙・パルプ,社,QUARTERLY,last
CO_Q,TK99F1060102BCQ00000,売上高/有効回答社数/全規模/_化学,社,QUARTERLY,last
CO_Q,TK99F1070102BCQ00000,売上高/有効回答社数/全規模/_石油・石炭製品,社,QUARTERLY,last
CO_Q,TK99F1100102BCQ00000,売上高/有効回答社数/全規模/_窯業・土石製品,社,QUARTERLY,last
CO_Q,TK99F1110102BCQ00000,売上高/有効回答社数/全規模/_鉄鋼,社,QUARTERLY,last
CO_Q,TK99F1120102BCQ00000,売上高/有効回答社数/全規模/_非鉄金属,社,QUARTERLY,last
CO_Q,TK99F1010102BCQ00000,売上高/有効回答社数/全規模/_食料品,社,QUARTERLY,last
CO_Q,TK99F1130102BCQ00000,売上高/有効回答社数/全規模/_金属製品,社,QUARTERLY,last
CO_Q,TK99F1149102BCQ00000,売上高/有効回答社数/全規模/_はん用・生産用・業務用機械,社,QUARTERLY,last
CO_Q,TK99F1141102BCQ00000,売上高/有効回答社数/全規模/__はん用機械,社,QUARTERLY,last
CO_Q,TK99F1142102BCQ00000,売上高/有効回答社数/全規模/__生産用機械,社,QUARTERLY,last
CO_Q,TK99F1143102BCQ00000,売上高/有効回答社数/全規模/__業務用機械,社,QUARTERLY,last
CO_Q,TK99F1150102BCQ00000,売上高/有効回答社数/全規模/_電気機械,社,QUARTERLY,last
CO_Q,TK99F1160102BCQ00000,売上高/有効回答社数/全規模/輸送用機械,社,QUARTERLY,last
CO_Q,TK99F1185102BCQ00000,売上高/有効回答社数/全規模/___造船・重機、その他輸送用機械,社,QUARTERLY,last
CO_Q,TK99F1180102BCQ00000,売上高/有効回答社数/全規模/___自動車,社,QUARTERLY,last
CO_Q,TK99F1500102BCQ00000,売上高/有効回答社数/全規模/_その他製造業,社,QUARTERLY,last
CO_Q,TK99F3030102BCQ00000,売上高/有効回答社数/全規模/_素材業種,社,QUARTERLY,last
CO_Q,TK99F3040102BCQ00000,売上高/有効回答社数/全規模/_加工業種,社,QUARTERLY,last
CO_Q,TK99F2000102BCQ00000,売上高/有効回答社数/全規模/非製造業,社,QUARTERLY,last
CO_Q,TK99F2011102BCQ00000,売上高/有効回答社数/全規模/_建設,社,QUARTERLY,last
CO_Q,TK99F2019102BCQ00000,売上高/有効回答社数/全規模/_不動産・物品賃貸,社,QUARTERLY,last
CO_Q,TK99F2012102BCQ00000,売上高/有効回答社数/全規模/__不動産,社,QUARTERLY,last
CO_Q,TK99F2090102BCQ00000,売上高/有効回答社数/全規模/__物品賃貸,社,QUARTERLY,last
CO_Q,TK99F2020102BCQ00000,売上高/有効回答社数/全規模/卸・小売,社,QUARTERLY,last
CO_Q,TK99F2021102BCQ00000,売上高/有効回答社数/全規模/__卸売,社,QUARTERLY,last
CO_Q,TK99F2024102BCQ00000,売上高/有効回答社数/全規模/__小売,社,QUARTERLY,last
CO_Q,TK99F2040102BCQ00000,売上高/有効回答社数/全規模/_運輸・郵便,社,QUARTERLY,last
CO_Q,TK99F2059102BCQ00000,売上高/有効回答社数/全規模/情報通信,社,QUARTERLY,last
CO_Q,TK99F2050102BCQ00000,売上高/有効回答社数/全規模/__通信,社,QUARTERLY,last
CO_Q,TK99F2051102BCQ00000,売上高/有効回答社数/全規模/__情報サービス,社,QUARTERLY,last
CO_Q,TK99F2052102BCQ00000,売上高/有効回答社数/全規模/__その他情報通信,社,QUARTERLY,last
CO_Q,TK99F2060102BCQ00000,売上高/有効回答社数/全規模/_電気・ガス,社,QUARTERLY,last
CO_Q,TK99F2081102BCQ00000,売上高/有効回答社数/全規模/_対事業所サービス,社,QUARTERLY,last
CO_Q,TK99F2082102BCQ00000,売上高/有効回答社数/全規模/_対個人サービス,社,QUARTERLY,last
CO_Q,TK99F2100102BCQ00000,売上高/有効回答社数/全規模/_宿泊・飲食サービス,社,QUARTERLY,last
CO_Q,TK99F2500102BCQ00000,売上高/有効回答社数/全規模/_鉱業・採石業・砂利採取業,社,QUARTERLY,last
CO_Q,TK99F1140102BCQ00000,（更新停止）売上高/有効回答社数/全規模/_一般機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F1200102BCQ00000,（更新停止）売上高/有効回答社数/全規模/_精密機械（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2010102BCQ00000,（更新停止）売上高/有効回答社数/全規模/_建設・不動産（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F2080102BCQ00000,（更新停止）売上高/有効回答社数/全規模/_サービス（2009年12月まで）,社,QUARTERLY,last
CO_Q,TK99F0000102BCQ01000,売上高/有効回答社数/大企業/全産業,社,QUARTERLY,last
CO_Q,TK99F1000102BCQ01000,売上高/有効回答社数/大企業/製造業,社,QUARTERLY,last
CO_Q,TK99F1020102BCQ01000,売上高/有効回答社数/大企業/_繊維,社,QUARTERLY,last
CO_Q,TK99F1030102BCQ01000,売上高/有効回答社数/大企業/_木材・木製品,社,QUARTERLY,last
CO_Q,TK99F1050102BCQ01000,売上高/有効回答社数/大企業/_紙・パルプ,社,QUARTERLY,last
CO_Q,TK99F1060102BCQ01000,売上高/有効回答社数/大企業/_化学,社,QUARTERLY,last
CO_Q,TK99F1070102BCQ01000,売上高/有効回答社数/大企業/_石油・石炭製品,社,QUARTERLY,last
